시설종류,순번,장례식장명,항목,품종,품명,세부내용,금액
장례식장,311,(유)동이리장례식장,식사,반찬류,코다리조림,코다리(러시아),60000
장례식장,312,(유)동이리장례식장,식사,반찬류,새우볶음,건새우(중국),65000
장례식장,313,(유)동이리장례식장,식사,반찬류,고추멸치볶음,꽈리고추(국내) 멸치(국내),75000
장례식장,314,(유)동이리장례식장,식사,반찬류,오이무침,오이(국내),65000
장례식장,315,(유)동이리장례식장,식사,반찬류,콩나물무침,콩나물(중국콩국내생산),55000
장례식장,316,(유)동이리장례식장,식사,반찬류,새우젓,새우젓(중국),20000
장례식장,317,(유)동이리장례식장,식사,전류,모듬전,애호박(국내) 동태포(러시아),120000
장례식장,318,(유)동이리장례식장,식사,육류,수육,돼지고기(국내),170000
장례식장,319,(유)동이리장례식장,염습/입관,일반,대렴비,대렵 및 입관 - 2인,300000
장례식장,320,(유)동이리장례식장,수시/초염,일반,초렴비,초렴(수시) 및 안치-  2인,120000
장례식장,321,(유)동이리장례식장,제사음식,일반,상식,1식/밥국나물3종조기,40000
장례식장,322,(유)동이리장례식장,제사음식,일반,초제상(약식),1식/사과배대추 등 9품,158000
장례식장,323,(유)동이리장례식장,제사음식,일반,정식제상,1식/사과배대추 등 13품,228000
장례식장,324,(유)동이리장례식장,음료,콜라,콜라,30캔/박스,25000
장례식장,325,(유)동이리장례식장,음료,사이다,사이다,30캔/박스,25000
장례식장,326,(유)동이리장례식장,주류,소주,소주,1병,1300
장례식장,327,(유)동이리장례식장,주류,맥주,맥주,1병,1600
장례식장,328,(유)동이리장례식장,주류,정종,정종,1병,7000
장례식장,329,(유)동이리장례식장,관,오동나무,1.5특관,궤/오동나무/중국,500000
장례식장,330,(유)동이리장례식장,관,오동나무,0.6특관,궤/오동나무/중국,250000
장례식장,331,(유)동이리장례식장,관,오동나무,1.0맞춤관,궤/오동나무/중국,450000
장례식장,332,(유)동이리장례식장,관,오동나무,1.0보통관,궤/오동나무/중국,350000
장례식장,333,(유)동이리장례식장,관,오동나무,1.0특관,궤/오동나무/중국,400000
장례식장,334,(유)동이리장례식장,관,오동나무,0.6보통관,궤/오동나무/중국,200000
장례식장,335,(유)동이리장례식장,관,오동나무,1.5보통관,궤/오동나무/중국,450000
장례식장,336,(유)동이리장례식장,수의,면,4호수의,세트/면/한국,700000
장례식장,337,(유)동이리장례식장,수의,인견,6호수의,세트/면인견/한국,1200000
장례식장,338,(유)동이리장례식장,수의,저마,5호수의,세트/저마/중국,900000
장례식장,339,(유)동이리장례식장,수의,기타,2호수의,세트/혼합사/중국,450000
장례식장,340,(유)동이리장례식장,수의,기타,7호수의,세트/한지/한국(전주),1500000
장례식장,341,(유)동이리장례식장,수의,기타,3호수의,세트/종이/한국,500000
장례식장,342,(유)동이리장례식장,수의,기타,1호수의,세트/혼합사/중국,350000
장례식장,343,(유)동이리장례식장,입관용품,수시(수세)포,약품처리,세트/수시용매트파우다소취용스프레이 등,140000
장례식장,344,(유)동이리장례식장,입관용품,명정,명정,장/혼합사/중국,50000
장례식장,345,(유)동이리장례식장,입관용품,관포(보),고급관보,장/면/중국,120000
장례식장,346,(유)동이리장례식장,입관용품,관포(보),꽃관보,장/면/중국,170000
장례식장,347,(유)동이리장례식장,입관용품,습신(꽃신),습신,켤례/혼합사/중국,13000
장례식장,348,(유)동이리장례식장,입관용품,염포(보),멧베,필/대마/중국,200000
장례식장,349,(유)동이리장례식장,입관용품,염포(보),염보,장/면인견/중국,120000
장례식장,350,(유)동이리장례식장,입관용품,결관포(보),결관바,벌/혼합사/중국,30000
장례식장,351,(유)동이리장례식장,입관용품,탈지면,탈지면,장/목화/중국,8000
장례식장,352,(유)동이리장례식장,입관용품,베게,베게,세트/스티로폼/한국,15000
장례식장,353,(유)동이리장례식장,입관용품,안치대,안치대,세트/펄프/한국,50000
장례식장,354,(유)동이리장례식장,입관용품,혼백,혼백,개/펄프/중국,20000
장례식장,355,(유)동이리장례식장,입관용품,보공,보공,세트/포설/중국,20000
장례식장,356,(유)동이리장례식장,입관용품,다라니경/기도문,다라니경,개/한지/국내,10000
장례식장,357,(유)동이리장례식장,입관용품,기타,턱받이,세트/면/중국,15000
장례식장,358,(유)동이리장례식장,입관용품,기타,하대,세트/면탈지면/중국,20000
장례식장,359,(유)동이리장례식장,입관용품,기타,칠메끈,세트/면/중국,50000
장례식장,360,(유)동이리장례식장,입관용품,기타,아피어렌스,병/알코올/한국,6000
장례식장,361,(유)동이리장례식장,입관용품,기타,공포,장/혼합사/중국,30000
장례식장,362,(유)동이리장례식장,입관용품,기타,염습장갑,켤레/고무/베트남,5000
장례식장,363,(유)동이리장례식장,입관용품,기타,예단,벌/인견/중국,15000
장례식장,364,(유)동이리장례식장,입관용품,기타,궁중광관,세트/면/중국,170000
장례식장,365,(유)동이리장례식장,입관용품,기타,한지,권/펄프/중국,10000
장례식장,366,(유)동이리장례식장,입관용품,기타,다라니경,개/한지/한국,10000
장례식장,367,(유)동이리장례식장,상주용품,여상복,여상복(흰색),벌/TC/중국,15000
장례식장,368,(유)동이리장례식장,상주용품,여상복,여상복(검정),벌/TC/중국,20000
장례식장,369,(유)동이리장례식장,상주용품,기타,수시복,벌/혼합사/중국,35000
장례식장,370,(유)동이리장례식장,상주용품,기타,예식장갑,켤레/면/중국,1000
장례식장,371,(유)동이리장례식장,상주용품,기타,완장,개/인견/중국,3000
장례식장,372,(유)동이리장례식장,상주용품,기타,백일상장,개/핀/중국,500
장례식장,373,(유)동이리장례식장,상주용품,기타,완장세트(완장 리본),개/인견/중국,8000
장례식장,374,(유)동이리장례식장,유골함,나무,목함,개/오동나무/국내,25000
장례식장,375,(유)동이리장례식장,기타용품,빈소용품,명패,개/목재/베트남,35000
장례식장,376,(유)동이리장례식장,기타용품,빈소용품,영정리본,세트/가공품/중국,20000
장례식장,377,(유)동이리장례식장,기타용품,빈소용품,향위패,개/목재/베트남,30000
장례식장,378,(유)동이리장례식장,기타용품,리본/근조기,차량리본,세트/혼합사/중국,50000
장례식장,379,(유)동이리장례식장,기타용품,기타,바디백,방수용,100000
장례식장,380,(유)동이리장례식장,기타용품,기타,수세포,벌/혼합사/중국,40000
장례식장,381,(유)동이리장례식장,기타용품,기타,방호복,세트,50000
장례식장,382,(유)동이리장례식장,기타용품,기타,칠성판,개/오동나무/중국,25000
장례식장,383,(유)동이리장례식장,기타용품,기타,염습 폐기물처리비,감염성의료폐기물처리,80000
장례식장,384,(유)동이리장례식장,기타용품,기타,시신포,벌/혼합사/중국,36000
장례식장,385,(유)동이리장례식장,기타용품,기타,약품처리(살균소취방부),세트/국내,140000
장례식장,386,(유)무안병원장례식장,시설임대료,빈소+접객실,분향소및 접객실 사용료,모든호실 24시간 임대기준,400000
장례식장,387,(유)무안병원장례식장,안치실이용료,일반,안치료,1일기준,70000
장례식장,388,(유)무안병원장례식장,도우미,도우미,장례 의전 도우미,오전10시~~ 오후10시(12시간),120000
장례식장,389,(유)무안병원장례식장,식사,밥류,밥(국내산),1솥(8kg),60000
장례식장,390,(유)무안병원장례식장,식사,국/찌개,소고기(국산)된장국,1통,120000
장례식장,391,(유)무안병원장례식장,식사,반찬류,코다리(러시아),1바트(4kg),85000
장례식장,392,(유)무안병원장례식장,식사,반찬류,홍어(국내산),3.0kg,160000
장례식장,393,(유)무안병원장례식장,식사,반찬류,김치(국내산),1바트(6kg),75000
장례식장,394,(유)무안병원장례식장,식사,반찬류,매추리알고추조림,1바트(4kg),85000
장례식장,395,(유)무안병원장례식장,식사,반찬류,계절나물,1바트(4kg),55000
장례식장,396,(유)무안병원장례식장,식사,반찬류,고사리(중국),1바트(4kg),65000
장례식장,397,(유)무안병원장례식장,식사,육류,돼지수육(국내산),6kg,220000
장례식장,398,(유)무안병원장례식장,식사,떡류,떡(3되),절편,45000
장례식장,399,(유)무안병원장례식장,제단,제단장식,제단  영정 꽃장식,최저15만~90만까지,150000
장례식장,400,(유)무안병원장례식장,영정사진,사진,영정사진(액자포함 가격),24시간 영정사진 제작(포토샆)A3/100000,60000
장례식장,401,(유)무안병원장례식장,운구차량,버스,35인45인승대형버스(관내),리무진 40만원,450000
장례식장,402,(유)무안병원장례식장,염습/입관,일반,염습,2인기준,300000
장례식장,403,(유)무안병원장례식장,제사음식,,상차림제물,발인까지,200000
장례식장,404,(유)무안병원장례식장,음료,기타,음료수1병당,700원~,700
장례식장,405,(유)무안병원장례식장,주류,소주,소주,1병,2300
장례식장,406,(유)무안병원장례식장,주류,맥주,맥주,1병,2500
장례식장,407,(유)무안병원장례식장,관,오동나무,관,1.0 오동관 중국산,150000
장례식장,408,(유)무안병원장례식장,관,오동나무,관,0.6 오동관  중국산,100000
장례식장,409,(유)무안병원장례식장,수의,면,화장수의,중국산(면폴리레이온)30만~,300000
장례식장,410,(유)무안병원장례식장,수의,저마,매장수의,중국산(저마100%) 50만~,500000
장례식장,411,(유)무안병원장례식장,입관용품,기타,입관부품일체,창지염지탈지면보공 등,170000
장례식장,412,(유)무안병원장례식장,상주용품,남상복,남자 와이셔츠,폴리에스터 중국산,15000
장례식장,413,(유)무안병원장례식장,상주용품,남상복,남자 양복 대여,폴리에스터 중국산,40000
장례식장,414,(유)무안병원장례식장,상주용품,여상복,여자 개량한복,폴리에스터 중국산,25000
장례식장,415,(유)무안병원장례식장,상주용품,기타,남자 넥타이,폴리에스터 중국산,5000
장례식장,416,(유)무안병원장례식장,유골함,나무,유골목함,나무,30000
장례식장,417,(유)무안병원장례식장,유골함,기타,진공유골함,각인료포함/20만~,200000
장례식장,418,(유)브이아이피장례타운,시설임대료,빈소+접객실,장례식장임대료(VVIP101호),2박3일/기준 2일계산(180석),2600000
장례식장,419,(유)브이아이피장례타운,시설임대료,빈소+접객실,장례식장임대료(VIP 502호),2박3일/기준 2일계산(80석),1600000
장례식장,420,(유)브이아이피장례타운,시설임대료,빈소+접객실,장례식장임대료(VIP 202302501호),2박3일/기준 2일계산(120석),2000000
장례식장,421,(유)브이아이피장례타운,시설임대료,빈소+접객실,장례식장임대료(VVIP 201301호),2박3일/기준 2일계산(240석),3000000
장례식장,422,(유)브이아이피장례타운,시설임대료,빈소+접객실,장례식장임대료(1004호),2박3일/기준 2일계산,800000
장례식장,423,(유)브이아이피장례타운,시설임대료,염습실/입관실,입관실사용료,1회,300000
장례식장,424,(유)브이아이피장례타운,안치실이용료,일반,안치료,1일기준,100000
장례식장,425,(유)브이아이피장례타운,청소/관리,폐기물,의료페기물,상가,80000
장례식장,426,(유)브이아이피장례타운,청소/관리,폐기물,음식물 및 사업장 폐기물,2박 3일기준,120000
장례식장,427,(유)브이아이피장례타운,도우미,,장례도우미,시간당,10000
장례식장,428,(유)브이아이피장례타운,식사,밥류,조 밥,조 밥,65000
장례식장,429,(유)브이아이피장례타운,식사,국/찌개,된장국,된장국,80000
장례식장,430,(유)브이아이피장례타운,식사,반찬류,초장,1통,20000
장례식장,431,(유)브이아이피장례타운,식사,반찬류,새우젓,1통,30000
장례식장,432,(유)브이아이피장례타운,식사,반찬류,김치,5Kg,60000
장례식장,433,(유)브이아이피장례타운,식사,반찬류,명태코다리,5Kg,110000
