fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
사설,https://15774129.go.kr/BCUser/facilitypic/1465434535243_7000000546_0.jpg,청주백화추모관,충청북도 청주시 상당구 명암로 103 (명암동),tel:043-224-2299,043-224-2299,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,116개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001613/1708327562733.PNG,성림사 연화납골당(봉안당),"충청북도 진천군 덕산읍 인화길 83 (산수리, 성림사)",tel:043-536-4617,043-536-4617,,,,113개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001359/1707885810545.PNG,종로구추모의집,경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000104/1476163376551.jpg,오룡군립묘원(봉안),전라남도 담양군 무정면 오룡리 산29,tel:061-380-3384,061-380-3384,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000121/1708305594463.PNG,하늘내린 휴공원(개인단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1465365190520_7000000623_0.jpg,인천가족공원 만월당,인천광역시 부평구 평온로 61 (부평동),tel:032-456-2320,032-456-2320,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,116개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/7000000622/1710916010088.PNG,가평군공설봉안묘,경기도 가평군 북면 이곡리 산7,tel:031-580-4264,031-580-4264,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1486689770819_7000001823_0.jpg,용학사 봉안당,"경기도 이천시 모가면 진상미로1067번길 271 (송곡리, 용학사)",tel:031-632-4885,031-632-4885,,,,107개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000117/1711343210515.PNG,의령군공설납골묘,"경상남도 의령군 정곡면 법정로 580-9 (예둔리, 공설묘원)",tel:055-574-0694,055-574-0694,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,161개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000093/1707892039166.PNG,서천군영명각,충청남도 서천군 판교면 심동리 산 73-1번지,tel:041-950-4347,041-950-4347,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,8개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1599723312760_3000000114_0.jpg,휴마루,"강원특별자치도 원주시 흥업면 복술길 33 (사제리, 원주추모공원하늘나래원)",tel:033-749-4870,033-749-4870,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,65개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001569/1707887312484.PNG,봉은사 봉안당,"충청북도 충주시 소태면 주치길 135-45 (오량리, 봉은사)",tel:043-854-8120,043-854-8120,https://15774129.go.kr/img/portal/sub/mark4.png,,,57개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001568/1708327499136.PNG,(재)대전교구천주교회 성환공원묘원 봉안당,"충청남도 아산시 음봉면 연암율금로 345-58 (소동리, 성환공원묘지)",tel:042-630-7732,042-630-7732,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,114개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/3000000106/1564532837446.jpg,장미원,충청북도 청주시 청원구 오창읍 양청3길 88 (양청리),tel:043-251-3164,043-251-3164,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,161개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001461/1707889956677.PNG,에덴추모원,전라남도 목포시 용당로384번길 34 (용해동),tel:061-272-0400,061-272-0400,,,,116개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000649/1467261890589.jpg,달마사봉안당,"서울특별시 동작구 서달로 50-26 (흑석동, 달마사)",tel:02-822-8771,02-822-8771,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,98개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000121/1708305594463.PNG,하늘내린 휴공원(개인단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000157/1707887792194.PNG,평창군 공설봉안당,"강원특별자치도 평창군 방림면 서동로 1741-36 (방림리, 평창공원묘지)",tel:033-339-9026,033-339-9026,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,26개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000192/1707887932798.PNG,하늘의문(천주교 신곡2동성당),경기도 의정부시 금신로296번길 61 (신곡동),tel:031-856-0191,031-856-0191,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1346052731129_3000000169_0.JPG,횡성군공설추모공원 추모관,강원특별자치도 횡성군 갑천면 태기로구방8길 132 (구방리),tel:033-340-2904,033-340-2904,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,162개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001793/1707888950623.PNG,대한불교 조계종 보륜사 봉안당,충청북도 옥천군 군북면 감로길 55 (증약리),tel:043-732-6545,043-732-6545,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,99개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000221/1711419018569.PNG,하늘내린 보금자리(가족8위),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000012/1707889012713.PNG,완주군 추모의집,전라북도 완주군 봉동읍 우주로 270-68 (구암리),tel:063-290-2208,063-290-2208,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,161개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000173/1564532695174.jpg,울릉하늘섬공원,경상북도 울릉군 서면 태하령길 314 (남서리),tel:054-791-1888,054-791-1888,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,113개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1524442262656_7000001719_0.jpg,춘천안식공원(봉안묘),"강원특별자치도 춘천시 동산면 종자리로 331-50 (군자리, 춘천시공설묘원)",tel:033-263-6454,033-263-6454,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,93개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000001721/1710915521296.PNG,대한불교조계종 천룡사납골당,울산광역시 울주군 웅촌면 웅촌로 720-5 (대복리),tel:052-277-7062,052-277-7062,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,90개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000039/1569219511603.jpg,동해시하늘정원봉안당,"강원특별자치도 동해시 강원남부로 4589 (단봉동, 동해시하늘정원)",tel:033-530-2894,033-530-2894,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,161개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1600232296406_3000000006_0.jpg,갑향군립묘원(봉안),"전라남도 담양군 대전면 추성로 468 (갑향리, 갑향공원)",tel:061-380-3383,061-380-3383,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1630897896691.jpg,청주시목련원목련당,충청북도 청주시 상당구 목련로 731 (월오동),tel:043-270-8578,043-270-8578,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,162개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/3000000157/1707887792194.PNG,평창군 공설봉안당,"강원특별자치도 평창군 방림면 서동로 1741-36 (방림리, 평창공원묘지)",tel:033-339-9026,033-339-9026,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,26개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000004/1707888618228.PNG,매화원,충청북도 청주시 상당구 가덕면 상장인차로 460 (청용리),tel:043-251-3560,043-251-3560,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,161개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1481079705078_7000000859_0.JPG,대한불교선각종 정향사,전라남도 보성군 득량면 분지길 25-65 (송곡리),tel:061-3362-2715,061-3362-2715,https://15774129.go.kr/img/portal/sub/mark4.png,,,110개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000704/1465890208096.jpg,탑동추모공원,경기도 동두천시 천보산로359번길 22 (탑동동),tel:031-867-5760,031-867-5760,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,97개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001037/1465793015684.jpg,합천추모공원 봉안당,경상남도 합천군 합천읍 합천호수로 1633 (합천리),tel:055-931-4000,055-931-4000,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000229/1707888494722.PNG,봉선사 봉안당,"경기도 남양주시 진접읍 봉선사길 30 (부평리, 봉선사)",tel:031-527-1951,031-527-1951,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,102개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
사설,https://15774129.go.kr/BCUser/facilitypic/1434612395035_7000001050_0.jpg,광릉추모공원 봉안묘,경기도 포천시 내촌면 부마로 341 (마명리),tel:031-532-2520,031-532-2520,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,127개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000150/1707886393355.PNG,칠곡군공설봉안당,경상북도 칠곡군 지천면 낙산로1길 127-33 (낙산리),tel:053-312-1755,053-312-1755,,,,185개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000220/1707885926475.PNG,하늘내린 휴공원(부부단),강원특별자치도 인제군 남면 자작나무숲길 444-62 (남전리),tel:033-460-2056,033-460-2056,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/1464155964838_3000000020_0.jpg,인천가족공원 금마총,인천광역시 부평구 평온로 61 (부평동),tel:032-456-2320,032-456-2320,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,101개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/3000000148/1707887861461.PNG,김해추모의집 제1·2봉안당,경상남도 김해시 주촌면 서부로1637번길 574 (덕암리),tel:055-337-3948,055-337-3948,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,162개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/3000000193/1465881578418.jpg,천주교평화의문,경기도 파주시 탄현면 성동로 111 (성동리),tel:031-941-6805,031-941-6805,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001695/1707887526990.PNG,합천군공설봉안담,경상남도 합천군 율곡면 제내리 산45,tel:055-930-4745,055-930-4745,,,,100개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002874/1742780173669.jpg,(재)평화공원 가족봉안묘,"충청남도 금산군 복수면 신대리 193, 194-1",tel:041-752-8503,041-752-8503,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,9개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1611311866318.jpg,증평군 추모의집,"충청북도 음성군 금왕읍 덕금로 936-61, 예은추모공원 내 (용계리)",tel:043-835-4813,043-835-4813,https://15774129.go.kr/img/portal/sub/mark2.png,,,59개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1697766384419.jpg,새문안추모관,경기도 파주시 광탄면 보광로 389 (영장리),tel:031-937-8264,031-937-8264,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,5개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000002562/1708328443201.PNG,하늘문 봉안당,"경기도 안성시 양성면 미리내성지로 386-27 (미산리, 미리내실버타운)",tel:031-671-0500,031-671-0500,,,,17개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1631771222546.jpg,안성시추모공원(봉안담),경기도 안성시 미양면 보촌4길 70 (고지리),tel:031-677-9944,031-677-9944,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,12개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1600424508977_7000002453_0.jpg,산청군공설묘지 본향원,"경상남도 산청군 신등면 신등가회로 357-17 (가술리, 본향원)",tel:055-973-2491,055-973-2491,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1656304162054.jpg,인천가족공원 별빛당,인천광역시 부평구 평온로 61 (부평동),tel:032-456-8950,032-456-8950,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,42개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
사설,https://15774129.go.kr/BCUser/facilitypic/7000002153/1707890197966.PNG,꽃동네 정진석센타(봉안당),충청북도 음성군 맹동면 원중로 1221 (통동리),tel:043-872-0101,043-872-0101,https://15774129.go.kr/img/portal/sub/mark4.png,,,57개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001570/1707891211691.PNG,성아우구스띠노수도회 봉안시설,경기도 연천군 왕징면 왕산로 722 (동중리),tel:031-834-1262,031-834-1262,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,114개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000035/1708328370138.PNG,대호지공설묘지 봉안묘(개인·가족·평장),"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",tel:041-353-3044,041-353-3044,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,,116개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1464156015254_3000000147_0.jpg,인천가족공원 추모의집,인천광역시 부평구 평온로 61 (부평동),tel:032-456-2320,032-456-2320,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,116개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/7000001958/1707888789476.PNG,거창공설공원묘지 봉안당,경상남도 거창군 거창읍 거열로4길 523-23 (가지리),tel:055-940-7271,055-940-7271,,,,98개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001594/1707891537697.PNG,오봉사 봉안당,경기도 연천군 연천읍 현문로245번길 384 (고문리),tel:031-834-2140,031-834-2140,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,114개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000033/1711344834928.PNG,대정읍봉안당(만장),제주특별자치도 서귀포시 대정읍 일주서로2498번길 133-45 (보성리),tel:064-760-4031,064-760-4031,,,,116개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000084/1708306457971.PNG,대호지공설묘지 어성정,"충청남도 당진시 대호지면 봉선길 123 (장정리, 어성정공동묘지)",tel:041-353-3044,041-353-3044,,,,113개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465267342571_3000000064_0.jpg,성산읍공설봉안당,제주특별자치도 서귀포시 성산읍 금백조로 548 (수산리),tel:064-760-4234,064-760-4234,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,169개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000067/1708306341429.PNG,솔뫼공설묘지 가족봉안묘,충청남도 당진시 우강면 우강송산로 64 (송산리),tel:041-363-4786,041-363-4786,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,116개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000079/1707892377567.PNG,솔뫼공설묘지 안향정,충청남도 당진시 우강면 우강송산로 64 (송산리),tel:041-363-4786,041-363-4786,,,,14개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001671/1707890257132.PNG,모란공원(봉안),경기도 남양주시 화도읍 경춘로2110번길 8-102 (월산리),tel:031-594-6362,031-594-6362,,,,2개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465955965678_2000000702_0.jpg,청솔공원 봉안묘,강원특별자치도 강릉시 사천면 석교리 산162,tel:033-660-3857,033-660-3857,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001342/1711344225073.PNG,노들하늘공원(동작구추모의집),경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000016/1707891831880.PNG,군산시추모관,,tel:063-454-7952,063-454-7952,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1325483557271_7000000503_0.JPG,강동구추모의집,충청북도 음성군 금왕읍 덕금로 936-61 (용계리),tel:043-881-4700,043-881-4700,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,170개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000062/1707890369557.PNG,석문공설묘지 가족봉안묘,"충청남도 당진시 석문면 통정1길 86-38 (삼화리, 공설묘지관리사)",tel:041-353-5944,041-353-5944,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,161개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001048/1465881631333.jpg,금호동성당 천보묘원(봉안),경기도 포천시 화합로 116 (동교동),tel:031-541-0098,031-541-0098,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,29개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000146/1711344919330.PNG,익산시 추모의집 제2관,"전라북도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",tel:063-859-3847,063-859-3847,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000899/1711345246185.PNG,원흥사 납골탑,경기도 동두천시 광암로17번길 163-75 (광암동),tel:031-867-3593,031-867-3593,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,97개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001343/1710916228045.PNG,도봉구추모의집,경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001347/1707890477764.PNG,광진구추모의집,경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001351/1708328577861.PNG,성동구추모의집,경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001353/1621584283460.jpg,중구추모의집,경기도 화성시 향남읍 서봉로755번길 17-15(동오리),tel:031-354-2325,031-354-2325,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,58개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000633/1465883780601.jpg,상락원 지장영묘전,"경기도 파주시 송화로 136 (야동동, 한국불교상락원)",tel:031-941-3416,031-941-3416,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001897/1708306675962.PNG,대구광역시 낙산제2추모의집,경상북도 칠곡군 지천면 낙산로 87 (낙산리),tel:053-312-0348,053-312-0348,https://15774129.go.kr/img/portal/sub/mark4.png,,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1346983276383_3000000123_0.JPG,장성군추모공원,전라남도 장성군 삼계면 영장로 900 (부성리),tel:061-393-0985,061-393-0985,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000120/1764122596529.png,익산시 추모의집 제1관,"전라북도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",tel:063-859-3840,063-859-3840,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,116개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1553996969155_7000001500_0.jpg,흥창사,"서울특별시 은평구 통일로 1093 (진관동, 흥창사)",tel:02-356-9075,02-356-9075,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,9개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000001482/1707891955135.PNG,구파발성당 성요셉관,"서울특별시 은평구 진관2로 29-16 (진관동, 구파발성당)",tel:02-389-1501,02-389-1501,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/7000001896/1707890128597.PNG,대구광역시 낙산추모의집,경상북도 칠곡군 지천면 낙산로 87 (낙산리),tel:053-312-0348,053-312-0348,https://15774129.go.kr/img/portal/sub/mark4.png,,,95개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/3000000168/1707892431402.PNG,화천공원묘원 봉안당,강원특별자치도 화천군 하남면 원천리 9-13,tel:033-440-4556,033-440-4556,https://15774129.go.kr/img/portal/sub/mark4.png,,,116개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465262302266_7000001411_0.jpg,만불사,제주특별자치도 서귀포시 안덕면 산록남로 513-62 (광평리),tel:064-794-9899,064-794-9899,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,11개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/7000000598/1707982513589.PNG,조안공원,"경기도 파주시 조리읍 명봉산로 204(장곡리, 조안공원묘지관리실)",tel:031-943-7476,031-943-7476,,,,5개월전 업데이트,,
