fac_type,fac_thumb src,fac_tit,fac_addr,fac_tel href,fac_tel,convenient src,convenient src (2),convenient src (3),fac_update,convenient src (4),convenient src (5)
사설,https://15774129.go.kr/BCUser/facilitypic/2000000375/1711932553957.PNG,낙원공원 의정부묘원,경기도 포천시 소흘읍 무봉로 9-94 (무봉리),tel:031-542-1058,031-542-1058,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,29개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465885841693_2000000275_0.jpg,(재)시안 가족추모공원(매장묘),경기도 광주시 오포안로 17 (문형동),tel:031-766-2894,031-766-2894,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,https://15774129.go.kr/img/portal/sub/mark4.png,9개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000409/1707358619281.PNG,정왕공설묘지,경기도 시흥시 정왕동 산2-1,tel:031-310-2265,031-310-2265,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000388/1711950195410.PNG,인산리공설묘지,인천광역시 강화군 양도면 인산리 산225,tel:032-937-2001,032-937-2001,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1464156568177_2000000390_0.jpg,인천가족공원 묘지,인천광역시 부평구 평온로 61 (부평동),tel:032-456-2320,032-456-2320,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,116개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000407/1711436644291.PNG,전곡읍공설묘지,경기도 연천군 전곡읍 고능리 산21-1,tel:031-839-2586,031-839-2586,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000271/1707804882204.PNG,순천시립공원묘지,전라남도 순천시 용수동길 920 (삼거동),tel:061-749-4520,061-749-4520,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000404/1707804309962.PNG,장흥리공설묘지,인천광역시 강화군 길상면 장흥리 산69-1,tel:032-930-3604,032-930-3604,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000396/1711524942702.PNG,장계공설묘지,전라북도 장수군 장계면 금덕리 산74-1,tel:063-350-2343,063-350-2343,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000270/1711524472273.PNG,수산동공설묘지(매장불가),인천광역시 남동구 수산동 산14,tel:032-453-5522,032-453-5522,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000268/1707785037733.PNG,황산병온공설묘지,전라남도 해남군 황산면 송호리 890,tel:061-531-3473,061-531-3473,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000399/1711948193385.PNG,장수동공설묘지(매장불가),인천광역시 남동구 장수동 산133,tel:032-453-5502,032-453-5502,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000401/1711949940289.PNG,장정리공설묘지,인천광역시 강화군 하점면 장정리 산188,tel:032-933-5302,032-933-5302,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000402/1711949864455.PNG,장화리공설묘지,인천광역시 강화군 화도면 장화리 산354,tel:032-930-3605,032-930-3605,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000280/1711949772276.PNG,신림덕화공설묘지,전라북도 고창군 신림면 가평로 576 (덕화리),tel:063-560-2613,063-560-2613,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465892646981_2000000351_0.jpg,용미리제1묘지,"경기도 파주시 광탄면 명봉산로262번길 290 (용미리, 용미1리1묘지공원안내실)",tel:031-943-1930,031-943-1930,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,85개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000307/1711951363554.PNG,양택공원묘지(봉안묘),"경기도 김포시 하성면 애기봉로681번길 87-30 (양택리, 양택공원묘지)",tel:031-980-5362,031-980-5362,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000303/1707355456017.PNG,양구군공설묘지,강원특별자치도 양구군 양구읍 금강산로 518-40 (하리),tel:033-481-4441,033-481-4441,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465948674485_2000000430_0.jpg,진달래공원묘원,충청남도 논산시 벌곡면 벌곡로 234-161 (신양리),tel:042-253-5770,042-253-5770,https://15774129.go.kr/img/portal/sub/mark4.png,,,7개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000404/1707804309962.PNG,장흥리공설묘지,인천광역시 강화군 길상면 장흥리 산69-1,tel:032-930-3604,032-930-3604,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000396/1711524942702.PNG,장계공설묘지,전라북도 장수군 장계면 금덕리 산74-1,tel:063-350-2343,063-350-2343,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000316/1711952482721.PNG,화산연정공설묘지,전라남도 해남군 화산면 연정리 산61,tel:061-531-3072,061-531-3072,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000317/1711951020788.PNG,연천읍공설묘지,경기도 연천군 연천읍 현가리 산16-1,tel:031-839-2721,031-839-2721,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000320/1707804042312.PNG,삼계공설묘지,경상북도 영덕군 영덕읍 삼계리 산66,tel:054-730-7104,054-730-7104,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1465462619738_2000000322_0.jpg,부산영락공원묘지,"부산광역시 금정구 금정도서관로 108 (두구동, 영락공원)",tel:051-790-5000,051-790-5000,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,116개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000292/1711524289566.PNG,아산주진공설묘지,전라북도 고창군 아산면 주진리 산16,tel:063-560-2603,063-560-2603,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000422/1707799151038.PNG,죽변화성리공설묘지,"경상북도 울진군 죽변면 성내길 116-9 (화성리, 울진공설묘지관리사무소)",tel:054-789-6681,054-789-6681,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000419/1711932640275.PNG,주문공설묘지,인천광역시 강화군 서도면 주문도리 산33,tel:032-934-2183,032-934-2183,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000288/1711524078188.PNG,신월공설묘지(만장),경기도 광주시 초월읍 신월리 산68,tel:031-760-2844,031-760-2844,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1600148600499_2000000331_0.jpg,오룡군립묘원(묘지),전라남도 담양군 무정면 오룡리 산29,tel:061-380-3384,061-380-3384,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000287/1707804735129.PNG,해남신안공설묘지,전라남도 해남군 해남읍 신안리 467-3,tel:061-533-8806,061-533-8806,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000333/1711951092557.PNG,오상리공설묘지,인천광역시 강화군 내가면 오상리 산91-2,tel:032-930-3607,032-930-3607,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000337/1711523832927.PNG,구미시옥계공설묘지(만장),경상북도 구미시 옥계동 산5-1,tel:054-480-5189,054-480-5189,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000338/1711948846726.PNG,옥천군공설묘지,충청북도 옥천군 군서면 월전리 산19-1,tel:043-733-4404,043-733-4404,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000284/1711523880318.PNG,신서면공설묘지,경기도 연천군 신서면 도신리 산37-1,tel:031-839-2595,031-839-2595,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000339/1707788432804.PNG,온수리공설묘지,인천광역시 강화군 길상면 온수리 산21-16,tel:032-930-3604,032-930-3604,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000343/1711944577933.PNG,왕길공설묘지(만장),인천광역시 서구 왕길동 산120,tel:032-560-4544,032-560-4544,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000305/1707290201139.PNG,양오리공설묘지,인천광역시 강화군 송해면 양오리 산184,tel:032-930-3342,032-930-3342,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000347/1707357602591.PNG,외포리공설묘지,인천광역시 강화군 내가면 외포리 산98-1,tel:032-930-3607,032-930-3607,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000283/1707290277058.PNG,상주시공설묘지(만장),경상북도 상주시 낙동면 신상리 산8-1,tel:054-532-5704,054-532-5704,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000344/1707357475553.PNG,왕길조성묘지,인천광역시 서구 왕길동 산116,tel:032-522-0507,032-522-0507,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000266/1707357150709.PNG,송전공설묘지,"경기도 용인시 처인구 이동읍 경기동로 793 (송전리, 용인시공설공원묘지)",tel:031-329-3126,031-329-3126,https://15774129.go.kr/img/portal/sub/mark4.png,,,114개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000452/1707798960017.PNG,천주교부산교구 하늘공원,"경상남도 양산시 상북면 공원로3길 19 (상삼리, 추모관)",tel:055-374-8733,055-374-8733,https://15774129.go.kr/img/portal/sub/mark4.png,,,45개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000050/1711949087421.PNG,군산시공설묘지,"전라북도 군산시 임피면 서원석곡로 436-34 (보석리, 승화원)",tel:063-453-4055,063-453-4055,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000555/1711936848563.PNG,광석리공설묘지,경기도 양주시 광적면 광석리 산1,tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000052/1707807329704.PNG,금광공설묘지,경기도 안성시 금광면 금광리 산29,tel:031-678-2232,031-678-2232,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000554/1711947298247.PNG,가납리공설묘지,경기도 양주시 광적면 가납리 산14,tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000055/1711523788163.PNG,재단법인금산공원묘원,대구광역시 군위군 효령면 점말길 23-55 (고곡리),tel:054-382-9623,054-382-9623,https://15774129.go.kr/img/portal/sub/mark4.png,,,60개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000553/1711524852335.PNG,구암리공설묘지,경기도 양주시 남면 구암리 산16,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000552/1711947399421.PNG,신암리공설묘지,경기도 양주시 남면 신암리 산69,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000551/1711937773113.PNG,신산리공설묘지,경기도 양주시 남면 신산리 산13,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000550/1707789450484.PNG,황방리공설묘지,경기도 양주시 남면 황방리 산8,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000549/1707789232042.PNG,한산리공설묘지,경기도 양주시 남면 한산리 220,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000067/1707807219214.PNG,김포공원법인묘지(대곶),경기도 김포시 대곶면 상마신기로 82-58 (상마리),tel:031-987-2075,031-987-2075,https://15774129.go.kr/img/portal/sub/mark4.png,,,61개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000068/1707357065952.PNG,김포공원법인묘지(풍무),경기도 김포시 장릉로 75 (풍무동),tel:031-984-5941,031-984-5941,https://15774129.go.kr/img/portal/sub/mark4.png,,,61개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000548/1711938324702.PNG,입암리공설묘지,경기도 양주시 남면 입암리 352-11,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000547/1711524906810.PNG,상수리공설묘지,경기도 양주시 남면 상수리 산21,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000078/1707359102534.PNG,남상공설공원묘지,경상남도 거창군 남상면 무촌리 산253,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000545/1711524658171.PNG,두곡리공설묘지,경기도 양주시 남면 두곡리 산44,tel:031-8082-7580,031-8082-7580,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000544/1707290434561.PNG,도하리공설묘지,경기도 양주시 은현면 도하리 산47,tel:031-8082-7550,031-8082-7550,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000543/1711952817077.PNG,하패리공설묘지,경기도 양주시 은현면 하패리 산77,tel:031-8082-7550,031-8082-7550,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000542/1711952909458.PNG,선암리공설묘지,경기도 양주시 은현면 선암리 산66-1,tel:031-8082-7550,031-8082-7550,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000541/1711952261654.PNG,용암리공설묘지,경기도 양주시 은현면 용암리 산65-1,tel:031-8082-7550,031-8082-7550,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000539/1711951938986.PNG,복지리 공설묘지,경기도 양주시 백석읍 복지리 산21,tel:031-8082-7510,031-8082-7510,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000536/1711949425882.PNG,방성리공설묘지,경기도 양주시 백석읍 방성리 산41,tel:031-8082-7510,031-8082-7510,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000100/1707784960312.PNG,답곡리 공설묘지,경기도 연천군 신서면 답곡리 산269,tel:031-839-2217,031-839-2217,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000049/1711524016402.PNG,군남면공설묘지,경기도 연천군 군남면 선곡리 산193,tel:031-839-2723,031-839-2723,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000556/1707788726154.PNG,우고리공설묘지,경기도 양주시 광적면 우고리 산1,tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465893700490_2000000605_0.jpg,종로성당 나자렛묘원,경기도 파주시 광탄면 혜음로 1276-25 (신산리),tel:031-947-0173,031-947-0173,https://15774129.go.kr/img/portal/sub/mark4.png,,,3개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000568/1711951806633.PNG,회정동공설묘지,경기도 양주시 회정동 산13,tel:031-8082-7750,031-8082-7750,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000008/1711526881560.PNG,(재)안양공원묘원,"경기도 안산시 상록구 오리골길 41 (양상동, 공동묘지관리소)",tel:031-482-2949,031-482-2949,,,,91개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000567/1711933062021.PNG,봉양동공설묘지,경기도 양주시 봉양동 산87,tel:031-8082-7750,031-8082-7750,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000015/1711953900250.PNG,가북공설공원묘지,경상남도 거창군 가북면 용암리 산125,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000016/1707804669315.PNG,가조공설공원묘지,경상남도 거창군 가조면 일부리 산5,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000565/1711526583877.PNG,광사동공설묘지,경기도 양주시 광사동 산137-1,tel:031-8082-7750,031-8082-7750,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000564/1707785648565.PNG,마전동공설묘지,경기도 양주시 마전동 산3,tel:031-8082-7714,031-8082-7714,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1600230166887_2000000019_0.jpg,갑향군립묘원(묘지),"전라남도 담양군 대전면 추성로 468 (갑향리, 갑향공원)",tel:061-380-3383,061-380-3383,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,,64개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000021/1711949671372.PNG,거창공설공원묘지,경상남도 거창군 거창읍 가지리 산170,tel:055-942-6836,055-942-6836,,,,69개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000563/1711933168047.PNG,어둔동공설묘지,경기도 양주시 어둔동 산102,tel:031-8082-7714,031-8082-7714,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000562/1711525388837.PNG,유양동공설묘지,경기도 양주시 유양동 산99,tel:031-8082-7714,031-8082-7714,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000026/1711524155683.PNG,고려공원법인묘지,경기도 김포시 감정동 629-21,tel:031-983-8433,031-983-8433,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,23개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000028/1711524118448.PNG,장기공설공원묘원,경상남도 고성군 동해면 장기리 산209-2,tel:055-670-2372,055-670-2372,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000030/1711524575114.PNG,고제공설공원묘지,경상남도 거창군 고제면 봉산리 1314,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000561/1711933225942.PNG,삼하리공설묘지,경기도 양주시 장흥면 삼하리 산35,tel:031-8082-7634,031-8082-7634,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000560/1707786021659.PNG,삼상리공설묘지,경기도 양주시 장흥면 삼상리 산34-1,tel:031-8082-7634,031-8082-7634,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000034/1707364474476.PNG,관인면 제1공설묘지,경기도 포천시 관인면 사정리 산11,tel:031-538-4661,031-538-4661,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000039/1711949190548.PNG,교산1리공설묘지,인천광역시 강화군 양사면 교산리 산307,tel:032-934-2183,032-934-2183,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000559/1711953242769.PNG,비암리공설묘지,경기도 양주시 광적면 비암리 산18,tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000558/1711524805718.PNG,석우리공설묘지,경기도 양주시 광적면 광적로156번길 27-6 (석우리),tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000044/1711440402691.PNG,구리시공설묘지,경기도 구리시 사노동 산175-20,tel:031-550-2955,031-550-2955,,,,72개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000557/1711951740356.PNG,덕도리공설묘지,경기도 양주시 광적면 덕도리 산27,tel:031-8082-7610,031-8082-7610,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000102/1711524244050.PNG,대곡공설묘지(만장),인천광역시 서구 대곡동 산202,tel:032-560-4544,032-560-4544,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1474956264994_2000000105_0.jpg,(재)대명공원묘원,경상북도 경주시 강동면 비학로 50-126 (단구리),tel:054-762-3810,054-762-3810,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark4.png,,36개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000498/1711524363575.PNG,포내공설묘지,경기도 김포시 월곶면 포내리 산36,tel:031-980-5347,031-980-5347,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465460874162_2000000175_0.jpg,백운공원묘원 제1묘원,부산광역시 기장군 정관읍 정관로 165 (두명리),tel:051-508-2934,051-508-2934,https://15774129.go.kr/img/portal/sub/mark4.png,,,30개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/1465461728414_2000000176_0.jpg,백운공원묘원 제2묘원,"부산광역시 기장군 정관읍 양수1길 17-5 (모전리, 백운묘원관리소)",tel:051-727-3188,051-727-3188,https://15774129.go.kr/img/portal/sub/mark4.png,,,30개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000177/1711948293181.PNG,가톨릭 범물공원묘원,대구광역시 수성구 범안로 120 (범물동),tel:053-250-3000,053-250-3000,https://15774129.go.kr/img/portal/sub/mark4.png,,,118개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000496/1707356543295.PNG,익산하늘공원묘지,"전라북도 익산시 무왕로 1471-63 (석왕동, 익산공원묘지)",tel:063-859-3847,063-859-3847,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000492/1711525718344.PNG,통일촌 공설묘지,경기도 파주시 군내면 백연리 산27,tel:031-940-8246,031-940-8246,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000490/1711525577043.PNG,탄현면 공설묘지,경기도 파주시 탄현면 금승리 산22,tel:031-940-8085,031-940-8085,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000190/1707291504153.PNG,부안수동공설묘지,전라북도 고창군 부안면 수동리 산51-10,tel:063-560-2614,063-560-2614,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000191/1711951299002.PNG,부안용산공설묘지,전라북도 고창군 부안면 복분자로 567-2 (용산리),tel:063-560-2614,063-560-2614,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark4.png,115개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark5.png,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000196/1707806626280.PNG,북상공설공원묘지,경상남도 거창군 북상면 월성리 산150,tel:055-940-3892,055-940-3892,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000198/1711951549156.PNG,북양공설공원묘지,경기도 화성시 남양읍 북양리 산109-14,tel:031-369-3157,031-369-3157,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000204/1707357360408.PNG,안성시공설공원묘지(사곡동),경기도 안성시 안성맞춤대로 1423-19 (사곡동),tel:031-675-3766,031-675-3766,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000206/1711948035597.PNG,사천시공설묘지,경상남도 사천시 사천읍 구암리 산15-2,tel:055-831-2652,055-831-2652,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000221/1711947649571.PNG,상리공설묘지,인천광역시 강화군 삼산면 상리 산177,tel:032-930-3342,032-930-3342,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000475/1707359291961.PNG,초원지공설묘지,경기도 김포시 대곶면 초원지리 산14,tel:031-980-5338,031-980-5338,,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/2000000224/1707803611007.PNG,상신공원묘지,경기도 화성시 향남읍 상신리 산96,tel:031-369-3157,031-369-3157,https://15774129.go.kr/img/portal/sub/mark4.png,,,115개월전 업데이트,,
공설,https://15774129.go.kr/BCUser/facilitypic/1630898132910.jpg,청주시목련공원묘지,충청북도 청주시 상당구 목련로 731 (월오동),tel:043-270-8578,043-270-8578,https://15774129.go.kr/img/portal/sub/mark1.png,https://15774129.go.kr/img/portal/sub/mark2.png,https://15774129.go.kr/img/portal/sub/mark3.png,80개월전 업데이트,https://15774129.go.kr/img/portal/sub/mark4.png,https://15774129.go.kr/img/portal/sub/mark5.png
공설,https://15774129.go.kr/BCUser/facilitypic/2000000243/1711953441347.PNG,선단동공설묘지,경기도 포천시 원동교길 259 (동교동),tel:031-538-4811,031-538-4811,,,,115개월전 업데이트,,
사설,https://15774129.go.kr/BCUser/facilitypic/2000000456/1707799472761.PNG,천주교성환공원묘지,"충청남도 아산시 음봉면 연암율금로 345-58 (소동리, 성환공원묘지)",tel:041-546-7265,041-546-7265,https://15774129.go.kr/img/portal/sub/mark4.png,,,184개월전 업데이트,,
