name,category,address,lat,lng,phone,legacy_id,is_verified,images,location
서울시립장례식장,funeral_home,경기 파주시 광탄면 진지로 139,37.7443858086942,126.893333253196,,1869,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.893333253196 37.7443858086942)
화성시 추모공원,charnel_house,경기도 화성시 비봉면 주석로 545 화성시 추모공원,37.1997795604317,126.881698076934,031-356-9272,1868,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.881698076934 37.1997795604317)
광적장례식장,funeral_home,경기도 양주시 광적면 부흥로 887,37.813536998727,126.989971198153,031-876-4449,1867,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.989971198153 37.813536998727)
양주추모공원,charnel_house,경기도 양주시 율정로 42-22 양주추모공원,37.83664323245,127.099159861854,031-866-4440,1862,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.099159861854 37.83664323245)
포항시민장례식장,funeral_home,경상북도 포항시 북구 새천년대로 1191,36.073235019471,129.377860863645,054-253-4444,1845,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.377860863645 36.073235019471)
시티병원 장례식장,funeral_home,경기도 의왕시 오전천로 29,37.3502799283789,126.976794574974,031-459-7575,1821,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.976794574974 37.3502799283789)
에스중앙병원장례식장,funeral_home,제주특별자치도 제주시 월랑로 91 S중앙병원,33.4923211704292,126.470480704295,064-721-1000,1820,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.470480704295 33.4923211704292)
도성사,charnel_house,경기도 포천시 화현면 화동로 548-47,37.9142104514478,127.312157564412,031-533-8816,1800,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.312157564412 37.9142104514478)
한양대학교병원 장례식장,funeral_home,서울특별시 성동구 왕십리로 222-1 한양대학교병원,37.5545035492027,127.046611216789,02-2290-9442,1787,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.046611216789 37.5545035492027)
청담동성당 장례식장,funeral_home,서울 강남구 삼성로 720,37.5203709954872,127.050033359489,,1786,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.050033359489 37.5203709954872)
울산제일병원장례식장,funeral_home,울산광역시 남구 남산로354번길 26,35.5482649736804,129.306930833622,052-265-1005,1766,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(129.306930833622 35.5482649736804)
양주예쓰병원 장례식장,funeral_home,경기도 양주시 회정로109번길 7-20 지하 1층,37.837994732164,127.063927276914,031-825-5000,1748,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.063927276914 37.837994732164)
우도장례식장,funeral_home,제주특별자치도 제주시 우도면 영일길 80-10,33.4975779770594,126.959272698178,064-727-4444,1872,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.959272698178 33.4975779770594)
삼상리공설묘지,charnel_house,경기도 양주시 장흥면 삼상리 산34-1,37.7125246140325,126.952685151326,031-8082-7634,1505,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.952685151326 37.7125246140325)
대전상조,sangjo,전국 서비스,37.5665,126.978,1588-7979,2313,True,{https://placehold.co/600x400/ededed/1a1a1a/png?text=Daejeon},POINT(126.978 37.5665)
오산시공설공원묘지,charnel_house,경기도 오산시 가장동 산72-2,37.1599327270352,127.029861785477,031-370-3226,1492,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.029861785477 37.1599327270352)
복지리공설묘지,charnel_house,경기도 양주시 백석읍 복지리 산21,37.780893787883,126.99722566373,031-8082-7510,1287,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.99722566373 37.780893787883)
소랑의료재단 구미제일요양병원 장례식장,funeral_home,경상북도 구미시 고아읍 선산대로 1116 지하 1층,36.2171766669148,128.316151286178,054-481-1900,1284605136,True,{https://15774129.go.kr/BCUser/facilitypic/7000002592/1709687959835.PNG},POINT(128.316151286178 36.2171766669148)
대구의료원 국화원장례식장,funeral_home,대구광역시 서구 평리로 157 국화원장례식장,35.859632580599,128.538549542756,053-560-9552,10267106,True,{https://15774129.go.kr/BCUser/facilitypic/1565144735123_1000000115_0.jpg},POINT(128.538549542756 35.859632580599)
외포리공설묘지,charnel_house,인천광역시 강화군 내가면 외포리 산98-1,37.7072759480794,126.382640725272,032-930-3607,1270,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.382640725272 37.7072759480794)
군위농협장례식장,funeral_home,대구광역시 군위군 군위읍 중앙길 165-6,36.2425786177507,128.56706039482,054-383-2990,11427439,True,{https://15774129.go.kr/BCUser/facilitypic/1000000120/1561094383600.png},POINT(128.56706039482 36.2425786177507)
동해전문장례식장,funeral_home,강원특별자치도 동해시 중앙로 199 동해전문장례식장,37.5185432555406,129.115531250981,033-531-4740,8942832,True,{https://15774129.go.kr/BCUser/facilitypic/1504592254547_1000000250_0.png},POINT(129.115531250981 37.5185432555406)
신림덕화공설묘지,charnel_house,전북특별자치도 고창군 신림면 가평로 576,35.4861876172022,126.737920177528,063-560-2613,1253,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.737920177528 35.4861876172022)
대송장례식장,funeral_home,전북특별자치도 전주시 덕진구 동부대로 1015 1층 대송장례식장,35.8687046937252,127.136348137612,063-274-4300,10245652,True,{https://15774129.go.kr/BCUser/facilitypic/1510708881353_1000000208_0.jpg},POINT(127.136348137612 35.8687046937252)
순창장례식장,funeral_home,전북특별자치도 순창군 순창읍 순창로 89,35.3640235761219,127.142474745788,063-653-6644,7968123,True,{https://15774129.go.kr/BCUser/facilitypic/1000000463/1563516664194.jpg},POINT(127.142474745788 35.3640235761219)
정주동산,charnel_house,경기도 연천군 청산면,37.9817637060979,127.06768030665,02-982-1135,1236,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.06768030665 37.9817637060979)
인천호남향우회,charnel_house,인천광역시 서구,37.5454335160343,126.676028468221,032-439-6767,1225,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.676028468221 37.5454335160343)
강동성심병원장례식장,funeral_home,서울특별시 강동구 진황도로 86 강동성심병원 교육연구관,37.5361410294393,127.13589743672,02-470-1692,8596577,True,{https://15774129.go.kr/BCUser/facilitypic/1000000023/1474975523016.jpg},POINT(127.13589743672 37.5361410294393)
위더스요양병원장례식장,funeral_home,경상북도 경주시 승삼북길 31 위더스요양병원,35.877696089104,129.232135848638,054-744-4044,6627157,True,{https://15774129.go.kr/BCUser/facilitypic/1706518002341.jpg},POINT(129.232135848638 35.877696089104)
충효공원묘원,charnel_house,강원특별자치도 원주시 문막읍,37.3126265706472,127.817203298785,033-732-0044,1210,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.817203298785 37.3126265706472)
서울아산병원 장례식장,funeral_home,서울특별시 송파구 올림픽로43길 88,37.5254217681647,127.107041683376,02-3010-2000,10496620,True,{https://15774129.go.kr/BCUser/facilitypic/1487832630690_1000000385_0.jpg},POINT(127.107041683376 37.5254217681647)
이작2리공설묘지,charnel_house,인천광역시 옹진군 자월면 소이작로 14,37.1818885968548,126.241274538993,032-899-2333,1208,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.241274538993 37.1818885968548)
문장장례식장,funeral_home,전라남도 함평군 해보면 밀재로 1350,35.1777003217276,126.609452629696,061-323-7100,9516797,True,{https://15774129.go.kr/BCUser/facilitypic/7000002739/1709687553749.PNG},POINT(126.609452629696 35.1777003217276)
함안시민장례식장,funeral_home,경상남도 함안군 산인면 학산2길 17-50 1층,35.2742729201127,128.431732755694,055-584-5515,524511953,True,{https://15774129.go.kr/BCUser/facilitypic/1651564165267.jpg},POINT(128.431732755694 35.2742729201127)
여수시공설묘지공원,charnel_house,전라남도 여수시 소라면 의곡길 530,34.8338953666181,127.577594623085,061-685-8100,1184,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.577594623085 34.8338953666181)
예진추모관,charnel_house,경기도 양평군 양서면 건지미길 75,37.5758291183064,127.344445875368,031-771-9004,662,True,{https://places.googleapis.com/v1/places/ChIJxc8wbwlLYzURODBjlbnwFA0/photos/AZLasHoFsVPhg9uFuCB-2OAFUwcnXbmqzMHG8PjGLGDH2wMwvT1niD7FJhSxkLNUR9-CoJIqKF9Im8jXhOVGKI6D4cNYuB5u6BfSsup1RE42FagTwR-IxkWJ0MGDe7R70gEmu_APsohelRaQeTUBR8o0p-ioD31NMtIeW1NJWabPKIyNFw3cOSg4B7PEo66g2KmtQGEciOZMJw2bO7zBNIUpfeR0hsXAjlqUCP-1nF3lIZUd_hbr4vwadt8IhX25m47oWE2SSAk2JurVTGj6l6RkjPkYNSUp7aQPVTrLZGbj0LFbnSzBIBFO57QlQ51tPVGD-8gEHzmYi6-jM6oc9-9yA7n27G9VcfsP3PFsfzGMbxwPdD9efJ42xNHXbHDRjEFyB7JssluwqEdIQTYGWQi1YiYt4GXm7jmtIphyelta2Lo/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg},POINT(127.344445875368 37.5758291183064)
충주공원묘원,charnel_house,충청북도 충주시 목행.용탄동 16-13,37.0028179469887,127.9348859757,043-853-3414,1164,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.9348859757 37.0028179469887)
스카이캐슬추모공원,charnel_house,경기도 광주시 머루숯길 61-33,37.3653144353239,127.154903728771,031-712-2004,654,True,{https://places.googleapis.com/v1/places/ChIJz2sLBcdXezURfy7IxRosTpg/photos/AZLasHoa4kozf1bQ8i044DwajUV7Gix4Df6KgbMl1E-ivjJFCao-2LmI4HXvsoBvVWPDZQ6ziMU2gAXZN7lVKy10QpOWlm2bh9_rMD-9rcHyv3P81LxNiLSZmNCFfpLuIlIC5OZJyTGnu2ZH4jfu-7LwQTn0i9ua80wrnDK_zkWcqCSxzh44NxTjc837kPpdiq_uGj5Qe7SYgF6oDvVMqshhLoCoHguJIJ-jqQmoUbdDho5daPRwVNLIOVE8edjxXzihNiLcrr9QEvWCg9oVEbmNS3DFx7t5QcyKq8iHMRPtG2VgQW8_IMC41yYyV4wKxCpneH2r-CQJFF6DMQRmg2dlJ7Y2EQ891UjdVhCR3p21hvMgHXE1rITQu1RFJYLbjlyJzB8tDjL5L_fWWtPKpTKXdqA4ey3K9XjiNM5_duAPOBetbTzZzilvh41CVKCQew/media?maxHeightPx=800&maxWidthPx=800&key=AIzaSyBS18mDdul10bgKMyu15WPpevY1Y_jZBTg},POINT(127.154903728771 37.3653144353239)
다대수병원장례식장,funeral_home,부산광역시 사하구 다대로 565,35.0559238922127,128.970860297022,051-264-3535,786892523,True,{https://15774129.go.kr/BCUser/facilitypic/1516251784608_7000001429_0.jpg},POINT(128.970860297022 35.0559238922127)
하패리공설묘지,charnel_house,경기도 양주시 은현면 하패리 산77,37.8938148359522,127.034539518167,031-8082-7550,1500,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.034539518167 37.8938148359522)
도하리공설묘지,charnel_house,경기도 양주시 은현면 도하리 산47,37.8401938986437,126.997614820289,031-8082-7550,1499,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.997614820289 37.8401938986437)
영락공원묘원,charnel_house,경상남도 김해시 주촌면 서부로1637번길 546 영락공원 묘원사무실,35.2700109566672,128.807854217388,055-337-3223,1161,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.807854217388 35.2700109566672)
(주)광림공원 동산공원묘원(묘지),charnel_house,강원특별자치도 춘천시 동산면 종자리로 331-50 (군자리  춘천시공설묘원),37.761113093999,127.745141583535,033-263-9446,1160,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.745141583535 37.761113093999)
청파동성당 청파묘원,charnel_house,경기도 양주시 장흥면 호국로 8 (일영리),37.717192264251,126.924598294437,031-855-5660,1159,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.924598294437 37.717192264251)
우성공원묘원,charnel_house,경기도 안성시 일죽면 화곡길 158,37.1211431558728,127.459131103793,031-672-5008,1158,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.459131103793 37.1211431558728)
금릉공원묘원,charnel_house,경상북도 김천시 봉산면 광천리 산199-1,36.1892914906596,127.989497507089,054-430-0333,1157,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.989497507089 36.1892914906596)
여수강남요양병원장례식장,funeral_home,전라남도 여수시 충무동 630-17,34.7430428936017,127.729970991176,061-641-4444,977434696,True,{https://15774129.go.kr/BCUser/facilitypic/7000001939/1564463939649.jpg},POINT(127.729970991176 34.7430428936017)
인천기독병원장례식장,funeral_home,인천광역시 중구 답동로30번길 10 인천기독병원장례식장,37.4714380045455,126.632346064741,032-765-4440,10745218,True,{https://15774129.go.kr/BCUser/facilitypic/1532843472944_7000002072_0.jpg},POINT(126.632346064741 37.4714380045455)
비암리공설묘지,charnel_house,경기도 양주시 광적면 비암리 산18,37.8114712462716,126.945655899087,031-8082-7610,1305,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.945655899087 37.8114712462716)
배성병원장례식장,funeral_home,대구광역시 북구 검단로 140,35.9078388672113,128.622584513265,053-382-1600,10395682,True,{https://15774129.go.kr/BCUser/facilitypic/1000000276/1554960797925.jpg},POINT(128.622584513265 35.9078388672113)
(재)자하연포천(묘지),charnel_house,경기도 포천시 영중면 궁들길 84 (금주리),37.9761256828448,127.261001574162,031-532-6534,1483,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.261001574162 37.9761256828448)
예천장례식장,funeral_home,경상북도 예천군 예천읍 충효로 35-8,36.6433974972052,128.429837953715,054-655-4442,10637488,True,{https://15774129.go.kr/BCUser/facilitypic/1000000585/1559106028066.jpg},POINT(128.429837953715 36.6433974972052)
강산병원장례식장,funeral_home,부산광역시 금정구 공단로 7 강산병원장례식장,35.2162292149007,129.109962366343,051-532-9119,14650792,True,{https://15774129.go.kr/BCUser/facilitypic/1709994482703.jpg},POINT(129.109962366343 35.2162292149007)
천주교길음동성당묘원,charnel_house,경기도 양주시 장흥면 울대리 산17-2,37.7359629890836,126.995672315255,02-912-4611,1458,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.995672315255 37.7359629890836)
디에스라이프,sangjo,전국 서비스,37.5665,126.978,1577-7883,2301,True,{https://placehold.co/600x400/ededed/1a1a1a/png?text=DS+Life},POINT(126.978 37.5665)
천주교산내공원묘원,charnel_house,대전광역시 동구,36.3117768357127,127.454807132217,042-630-7732,1449,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.454807132217 36.3117768357127)
배방장례식장,funeral_home,충청남도 아산시 배방읍 갈산교로 38,36.7805925998111,127.063983489583,041-544-1500,13111128,True,{https://15774129.go.kr/BCUser/facilitypic/7000000502/1561612987140.jpg},POINT(127.063983489583 36.7805925998111)
바른병원장례식장,funeral_home,대구광역시 동구 해동로 119,35.8897092928306,128.643166690057,053-984-1414,12986081,True,{https://15774129.go.kr/BCUser/facilitypic/1647589982511.JPEG},POINT(128.643166690057 35.8897092928306)
갑산공원묘원 관리사무실,charnel_house,경기도 양평군 양서면 건지미길 5 갑산공원묘원,37.5764579201068,127.337331823038,031-774-9348,1436,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.337331823038 37.5764579201068)
거창한국병원장례식장,funeral_home,경상남도 거창군 거창읍 송정리,35.6799,127.8932,055-945-0130,163715858,True,{https://15774129.go.kr/BCUser/facilitypic/1000000367/1563948842576.jpg},POINT(127.8932 35.6799)
영동병원장례식장,funeral_home,충청북도 영동군 영동읍 설계리 668-16,36.184719963111,127.780987553052,043-743-4499,9298234,True,{https://15774129.go.kr/BCUser/facilitypic/1630899873178.jpg},POINT(127.780987553052 36.184719963111)
경산공원묘원,charnel_house,경상북도 경산시 남천면 남성현로 1011-208,35.7396685333661,128.704189091859,053-814-9900,1434,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.704189091859 35.7396685333661)
예수장로회제주교회묘지,charnel_house,제주특별자치도 제주시 구좌읍 세화리 2453-2,33.4986266535221,126.834828464107,064-722-3091,1433,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.834828464107 33.4986266535221)
엠마오사랑병원장례식장,funeral_home,전북특별자치도 전주시 완산구 서원로 402-35 엠마오사랑병원,35.8125460079343,127.137546648969,063-285-4411,12166156,True,{https://15774129.go.kr/BCUser/facilitypic/1000000530/1555490356098.png},POINT(127.137546648969 35.8125460079343)
하동우리들병원장례식장,funeral_home,경상남도 하동군 금남면 섬진강대로 957,34.9956582104745,127.810006864802,055-884-1024,9548921,True,{https://15774129.go.kr/BCUser/facilitypic/1000000845/1560219691232.jpg},POINT(127.810006864802 34.9956582104745)
당산리공설묘지,charnel_house,인천광역시 강화군 송해면 당산리 산58,37.8064896498405,126.444399090928,032-934-4302,1405,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.444399090928 37.8064896498405)
연세대학교 강남장례식장,funeral_home,서울특별시 강남구 언주로 211,37.4924574673808,127.046124616183,02-2019-4000,14650915,True,{https://15774129.go.kr/BCUser/facilitypic/1465864060007_1000000544_0.jpg},POINT(127.046124616183 37.4924574673808)
예산장례식장,funeral_home,충청남도 예산군 오가면 오가중앙로 81-17,36.6890817682241,126.799612491711,041-334-4441,10635532,True,{https://15774129.go.kr/BCUser/facilitypic/1000000579/1554338610124.png},POINT(126.799612491711 36.6890817682241)
상신공설묘지,charnel_house,경기도 화성시 향남읍 분향동길 22,37.1081810612504,126.898035360693,031-369-3157,1323,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.898035360693 37.1081810612504)
벌교장례식장,funeral_home,전라남도 보성군 벌교읍 남하로 26 김순남 건축물,34.8338950921032,127.346484625028,061-858-4000,11068918,True,{https://15774129.go.kr/BCUser/facilitypic/1000000284/1564386214858.jpg},POINT(127.346484625028 34.8338950921032)
영중면제2공설묘지,charnel_house,경기도 포천시 영중면 거사리 산151,38.0049525439669,127.223507435688,031-538-4461,1352,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.223507435688 38.0049525439669)
좋은라이프,sangjo,전국 서비스,37.5665,126.978,1644-7934,2294,True,{https://placehold.co/600x400/ededed/1a1a1a/png?text=Good+Life},POINT(126.978 37.5665)
가산면제1공설묘지,charnel_house,경기도 포천시 가산면 감암리 산12,37.8511504665584,127.19123145659,031-538-4311,1358,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.19123145659 37.8511504665584)
진주제일교회 수목장,charnel_house,경상남도 진주시 일반성면 운천리 산96,35.1572414187935,128.277542682207,055-757-3535,2002,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.277542682207 35.1572414187935)
장흥우리병원중앙장례식장,funeral_home,전라남도 장흥군 장흥읍 남부관광로 6,34.6756580845682,126.910630940421,061-863-4444,11162634,True,{https://15774129.go.kr/BCUser/facilitypic/1568083916328_1000000671_0.jpg},POINT(126.910630940421 34.6756580845682)
하동장례식장,funeral_home,경상남도 하동군 적량면 공설운동장로 95-7,35.0675874338433,127.770745835245,055-883-4484,11207935,True,{https://15774129.go.kr/BCUser/facilitypic/7000002110/1563949281271.jpg},POINT(127.770745835245 35.0675874338433)
마량장례식장,funeral_home,전라남도 강진군 마량면 청자로 2340,34.4595130722422,126.817087586166,061-434-1111,11469936,True,{https://15774129.go.kr/BCUser/facilitypic/1000000251/1554344062449.png},POINT(126.817087586166 34.4595130722422)
볼음공설묘지,charnel_house,인천광역시 강화군 서도면 볼음도리 산82,37.6618096056928,126.198949772944,032-934-2183,1381,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.198949772944 37.6618096056928)
효성병원장례식장,funeral_home,충청북도 청주시 청원구 2순환로94번길 21,36.6685669069018,127.505351120116,043-221-4004,9414559,True,{https://15774129.go.kr/BCUser/facilitypic/7000000095/1554970485779.jpg},POINT(127.505351120116 36.6685669069018)
길직2리공설묘지,charnel_house,인천광역시 강화군 길상면 길직리 1164-2,37.6503814133001,126.497348812276,032-930-3604,1397,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.497348812276 37.6503814133001)
자인전문장례식장,funeral_home,경상북도 경산시 자인면 설총로 820,35.8097019300234,128.8281548448,053-851-1024,11516071,True,{https://15774129.go.kr/BCUser/facilitypic/7000002088/1554955399327.jpg},POINT(128.8281548448 35.8097019300234)
증평현대장례식장,funeral_home,충청북도 증평군 증평읍 중부로 2465 증평미래장례식장,36.7964016362707,127.58421014986,043-838-0003,26915008,True,{https://15774129.go.kr/BCUser/facilitypic/1663232019626.jfif},POINT(127.58421014986 36.7964016362707)
함양하늘공원,charnel_house,경상남도 함양군 지곡면 함양로 2139-2,35.5953877811772,127.751674897262,055-964-0303,1156,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.751674897262 35.5953877811772)
베다니수목장,charnel_house,전라남도 순천시 서면 압곡리 156-2,34.9985419384633,127.530025892334,061-744-7915,2005,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.530025892334 34.9985419384633)
씨랜드참사 추모공원,charnel_house,경기도 화성시 서신면 궁평관광로153번길 39,37.1321389825321,126.680116700391,,2124,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.680116700391 37.1321389825321)
영천국화원전문장례식장,funeral_home,경상북도 영천시 오수1길 18,35.9571677788553,128.914592625802,054-331-4444,1311787419,True,{https://15774129.go.kr/BCUser/facilitypic/1560480288315_7000002223_0.jpg},POINT(128.914592625802 35.9571677788553)
원주추모공원,charnel_house,강원특별자치도 원주시 흥업면 복술길 33,37.3342272022276,127.872413981257,033-749-4870,2200,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.872413981257 37.3342272022276)
영광장례식장,funeral_home,전라남도 영광군 영광읍 영대로 238,35.2860244760141,126.511468325323,061-350-6000,8438009,True,{https://15774129.go.kr/BCUser/facilitypic/1000000552/1563428230013.jpg},POINT(126.511468325323 35.2860244760141)
벽제수목장,charnel_house,경기 고양시 덕양구 호국로 1393,37.6804505961931,126.890881225785,070-4101-4444,2177,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.890881225785 37.6804505961931)
청주탑요양병원 장례식장,funeral_home,충청북도 청주시 서원구 궁뜰로 16,36.600777506342,127.478542054816,043-296-9696,2172,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.478542054816 36.600777506342)
서해안장례식장,funeral_home,전라남도 목포시 고하대로 797,34.8163105192775,126.381434483201,061-246-4444,143548540,True,{https://15774129.go.kr/BCUser/facilitypic/7000000830/1563425200939.jpg},POINT(126.381434483201 34.8163105192775)
창원 제일장례식장,funeral_home,경상남도 함양군 함양읍 고운로 476-19,35.5257344260456,127.771455399595,055-962-4002,2151,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.771455399595 35.5257344260456)
BHS한서병원장례식장,funeral_home,부산광역시 수영구 수영로 615,35.1607161243205,129.112991108394,051-751-1860,9165697,True,{https://15774129.go.kr/BCUser/facilitypic/1000000458/1563432335521.jpg},POINT(129.112991108394 35.1607161243205)
일산추모공원,charnel_house,경기도 고양시 덕양구 호국로 1393,37.6804505961931,126.890881225785,031-962-4048,2099,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(126.890881225785 37.6804505961931)
용인추모원,charnel_house,경기도 용인시 기흥구 중부대로 972,37.2492226719754,127.155332915738,010-8531-4440,2098,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(127.155332915738 37.2492226719754)
대구시립공원묘지 추모의집,charnel_house,경북 칠곡군 지천면 낙산로 87,35.9340043057698,128.528621123047,,2085,True,{https://xvmpvzldezpoxxsarizm.supabase.co/storage/v1/object/public/facility-images/defaults/charnel_final_1767789315138.jpg},POINT(128.528621123047 35.9340043057698)
